Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating,Day,Month,Year
A,Yangon,0,0,Sports and travel,-0.6401528719191335,1.1944002759187435,0.1747104426653096,0.17471044266530955,2,348.48,4.761904762,17.424,-1.6141738618223438,20,3,2019
B,Mandalay,0,1,Sports and travel,0.6392367564414463,0.16769516767913598,0.5469236626791354,0.5469236626791352,0,435.6,4.761904762,21.78,-0.04232352571662398,13,1,2019
C,Naypyitaw,0,1,Electronic accessories,1.2173788818901028,-0.1745398684007332,0.5637997212082286,0.5637997212082284,2,439.55,4.761904762,21.9775,-1.4977405035922904,14,3,2019
A,Yangon,0,1,Food and beverages,1.6184154182888444,0.16769516767913598,1.2116267477313736,1.2116267477313736,1,591.18,4.761904762,29.559,-1.7306072200523972,23,1,2019
C,Naypyitaw,0,0,Fashion accessories,-0.461159163582972,0.16769516767913598,-0.20006622927698586,-0.20006622927698595,2,260.76,4.761904762,13.038,0.8891433401238023,7,2,2019
A,Yangon,1,0,Food and beverages,0.6044953615745124,-0.8590099405604715,-0.3954012662263902,-0.3954012662263903,1,215.04,4.761904762,10.752,1.2966600939289885,28,3,2019
A,Yangon,0,0,Food and beverages,1.3570997090723385,-1.54348001272021,-0.9227460521114512,-0.9227460521114512,0,91.61,4.761904762,4.5805,1.6459601686191492,20,3,2019
B,Mandalay,0,0,Home and lifestyle,1.469631618532626,0.5099302037590051,1.514754938272936,1.514754938272936,1,662.13,4.761904762,33.1065,-1.206657108017157,17,1,2019
B,Mandalay,1,0,Fashion accessories,1.0414061644119357,1.5366353119986127,2.242647113361957,2.242647113361957,1,832.5,4.761904762,41.625,-1.4977405035922904,12,1,2019
B,Mandalay,0,1,Fashion accessories,1.347281488783857,-1.54348001272021,-0.9238568812804546,-0.9238568812804546,0,91.35,4.761904762,4.5675,-0.10054020483165095,16,2,2019
B,Mandalay,0,0,Food and beverages,0.8763845387939977,-1.2012449766403408,-0.6401254769976475,-0.6401254769976475,0,157.76,4.761904762,7.888,1.238443414813962,26,1,2019
A,Yangon,1,1,Sports and travel,0.19628397188803426,-1.2012449766403408,-0.7940180411034556,-0.7940180411034556,2,121.74,4.761904762,6.087,1.0055766983538552,9,3,2019
B,Mandalay,0,1,Health and beauty,1.0161053659762336,1.5366353119986127,2.2140219001607098,2.2140219001607093,0,825.8,4.761904762,41.29,-1.1484404289021306,14,3,2019
A,Yangon,0,1,Home and lifestyle,-0.08957728804967502,-0.8590099405604715,-0.6309824984527717,-0.6309824984527717,2,159.9,4.761904762,7.995,0.3069765489735357,25,1,2019
A,Yangon,1,0,Fashion accessories,-1.6457652037739814,-1.54348001272021,-1.262488881031325,-1.262488881031325,1,12.09,4.761904762,0.6045,0.7144933027787219,26,1,2019
A,Yangon,1,1,Sports and travel,0.3216550924947971,1.5366353119986127,1.4283238840846937,1.4283238840846935,1,641.9,4.761904762,32.095,-0.1587568839466774,19,1,2019
A,Yangon,1,1,Electronic accessories,0.8548599789307887,-0.8590099405604715,-0.310422834797614,-0.310422834797614,2,234.93,4.761904762,11.7465,-0.9155737124420238,5,3,2019
A,Yangon,0,1,Food and beverages,1.0610426049888984,-1.2012449766403408,-0.5983412105635886,-0.5983412105635886,1,167.54,4.761904762,8.377,0.015893153398402464,15,1,2019
B,Mandalay,1,1,Home and lifestyle,1.6625974095870109,-0.8590099405604715,-0.03626165104776095,-0.036261651047761,2,299.1,4.761904762,14.955,-1.3230904662472105,18,3,2019
B,Mandalay,0,1,Food and beverages,0.9152797960906742,-0.8590099405604715,-0.289915219369855,-0.28991521936985504,1,239.73,4.761904762,11.9865,-1.1484404289021306,20,3,2019
B,Mandalay,0,1,Health and beauty,0.4077533319476343,1.5366353119986127,1.525735057366549,1.5257350573665485,1,664.7,4.761904762,33.235,-1.1484404289021306,15,1,2019
A,Yangon,1,1,Health and beauty,-1.0090913804516857,0.5099302037590051,-0.4483365485492931,-0.4483365485492932,1,202.65,4.761904762,10.1325,-0.566273637751864,3,3,2019
C,Naypyitaw,1,0,Electronic accessories,-0.35769022669666767,-1.54348001272021,-1.1167566388978127,-1.1167566388978127,0,46.2,4.761904762,2.31,-0.39162360040678423,19,3,2019
B,Mandalay,0,0,Food and beverages,-1.436561586857877,-0.1745398684007332,-0.9375286248989607,-0.9375286248989607,0,88.15,4.761904762,4.4075,0.8891433401238023,8,3,2019
B,Mandalay,1,1,Fashion accessories,-0.12280818748761199,-0.8590099405604715,-0.6422616869380391,-0.6422616869380392,2,157.26,4.761904762,7.863,0.3069765489735357,27,2,2019
B,Mandalay,0,0,Food and beverages,1.628233638577326,-0.8590099405604715,-0.047925357322298856,-0.04792535732229905,2,296.37,4.761904762,14.8185,-0.33340692129175725,23,2,2019
C,Naypyitaw,0,0,Electronic accessories,1.241546808754057,0.8521652398388743,1.7124398061567716,1.7124398061567712,2,708.4,4.761904762,35.42,-1.3230904662472105,19,3,2019
B,Mandalay,0,1,Electronic accessories,-8.043388159413846e-05,-1.2012449766403408,-0.8384512078636001,-0.8384512078636002,2,111.34,4.761904762,5.567,-0.566273637751864,27,3,2019
C,Naypyitaw,0,0,Food and beverages,0.636215765583452,0.8521652398388743,1.1645446806451434,1.1645446806451434,1,580.16,4.761904762,29.008,-1.7306072200523972,30,3,2019
C,Naypyitaw,0,1,Electronic accessories,-1.6472756992029782,-0.1745398684007332,-1.0567291395728098,-1.05672913957281,2,60.25,4.761904762,3.0125,-0.8573570333269973,16,2,2019
A,Yangon,0,1,Home and lifestyle,-1.3712326595537505,1.1944002759187435,-0.5697159973623417,-0.5697159973623417,2,174.24,4.761904762,8.712,1.0055766983538552,18,1,2019
C,Naypyitaw,1,1,Health and beauty,0.5489846545588669,0.16769516767913598,0.48565716158870526,0.48565716158870514,0,421.26,4.761904762,21.063,0.24875986985850929,30,3,2019
B,Mandalay,0,1,Fashion accessories,-0.8323634152590198,-1.54348001272021,-1.1704609567992565,-1.1704609567992565,0,33.63,4.761904762,1.6815,-0.7991403542119708,20,3,2019
C,Naypyitaw,0,0,Sports and travel,-1.5173730923092241,-1.2012449766403408,-1.1817828694833319,-1.1817828694833319,0,30.98,4.761904762,1.549,-0.39162360040678423,16,1,2019
C,Naypyitaw,1,1,Electronic accessories,-1.168071024353635,1.5366353119986127,-0.25714575888424845,-0.25714575888424857,0,247.4,4.761904762,12.37,0.07410983251342891,24,2,2019
B,Mandalay,1,1,Electronic accessories,0.7547896567597278,-0.1745398684007332,0.3021140035102623,0.3021140035102622,2,378.3,4.761904762,18.915,0.4816265863186156,15,1,2019
B,Mandalay,1,0,Health and beauty,0.005206300119895883,0.16769516767913598,0.11652008388904339,0.11652008388904347,0,334.86,4.761904762,16.743,1.7041768477341757,22,1,2019
A,Yangon,0,1,Home and lifestyle,0.6460339858719336,1.5366353119986127,1.7953247518439641,1.795324751843964,0,727.8,4.761904762,36.39,0.19054319074348233,3,2,2019
B,Mandalay,0,1,Sports and travel,-0.6930202119340334,1.1944002759187435,0.12087795216744235,0.12087795216744213,2,335.88,4.761904762,16.794,-1.0902237497871041,6,3,2019
B,Mandalay,0,1,Fashion accessories,0.17022792573783363,-0.5167749044806024,-0.2856855236878797,-0.28568552368787975,1,240.72,4.761904762,12.036,1.4130934521590424,16,2,2019
A,Yangon,1,0,Electronic accessories,-1.5098206151642384,-0.8590099405604715,-1.1130396336015314,-1.1130396336015314,1,47.07,4.761904762,2.3535,-0.6827069959819174,14,3,2019
C,Naypyitaw,1,0,Electronic accessories,1.6622197857297614,-1.54348001272021,-0.8882248994747236,-0.8882248994747235,1,99.69,4.761904762,4.9845,0.598059944548669,27,2,2019
A,Yangon,0,0,Fashion accessories,1.226441854464086,-0.8590099405604715,-0.18430099991689614,-0.18430099991689616,2,264.45,4.761904762,13.2225,0.5398432654336426,18,1,2019
A,Yangon,0,0,Sports and travel,-1.0476090138911127,-0.1745398684007332,-0.7174990010386298,-0.71749900103863,0,139.65,4.761904762,6.9825,-0.6244903168668905,29,1,2019
A,Yangon,0,1,Fashion accessories,-0.00838815874107838,-1.54348001272021,-1.0772367550005688,-1.0772367550005688,1,55.45,4.761904762,2.7725,-1.206657108017157,26,2,2019
B,Mandalay,1,0,Sports and travel,-0.4796627325881871,-0.8590099405604715,-0.7633847905582406,-0.7633847905582406,0,128.91,4.761904762,6.4455,1.3548767730440159,3,2,2019
C,Naypyitaw,0,1,Sports and travel,-1.455065155863092,0.5099302037590051,-0.8015375000936339,-0.801537500093634,1,119.98,4.761904762,5.999,0.5398432654336426,16,1,2019
B,Mandalay,0,0,Fashion accessories,0.1162277141511858,0.16769516767913598,0.19188557058605782,0.1918855705860577,1,352.5,4.761904762,17.625,-0.6244903168668905,24,3,2019
C,Naypyitaw,0,0,Food and beverages,1.1867913494529105,1.5366353119986127,2.407135278772107,2.407135278772107,1,871.0,4.761904762,43.55,1.7041768477341757,12,2,2019
C,Naypyitaw,1,0,Sports and travel,1.6286112624345748,-1.2012449766403408,-0.46991226894724786,-0.469912268947248,0,197.6,4.761904762,9.88,0.4234099072035891,21,2,2019
A,Yangon,1,0,Fashion accessories,-0.26592762938509124,-0.5167749044806024,-0.4830713221800599,-0.48307132218005994,2,194.52,4.761904762,9.726,0.3651932280885622,4,2,2019
B,Mandalay,0,1,Food and beverages,0.07808770456900802,-0.8590099405604715,-0.5740738656407405,-0.5740738656407405,2,173.22,4.761904762,8.661,0.4234099072035891,20,2,2019
B,Mandalay,1,0,Health and beauty,-1.4237223757114013,-0.5167749044806024,-1.0070408963593023,-1.0070408963593023,2,71.88,4.761904762,3.594,-0.33340692129175725,23,2,2019
C,Naypyitaw,0,0,Health and beauty,-0.3006690242520256,0.16769516767913598,-0.0911195223170162,-0.09111952231701641,2,286.26,4.761904762,14.313,-1.4977405035922904,16,2,2019
B,Mandalay,1,0,Sports and travel,-0.5684043390417692,-1.2012449766403408,-0.9670510462751721,-0.967051046275172,1,81.24,4.761904762,4.062,-1.6723905409373707,17,1,2019
A,Yangon,0,1,Fashion accessories,0.013891648836629335,1.5366353119986127,1.080121663800869,1.0801216638008688,2,560.4,4.761904762,28.02,-1.4977405035922904,14,1,2019
B,Mandalay,0,1,Food and beverages,1.424694379519961,-1.2012449766403408,-0.5160544036597057,-0.5160544036597058,0,186.8,4.761904762,9.34,-0.8573570333269973,30,3,2019
B,Mandalay,1,0,Health and beauty,0.6698242888786385,-0.8590099405604715,-0.37322740704512586,-0.3732274070451259,2,220.23,4.761904762,11.0115,-1.7306072200523972,2,3,2019
C,Naypyitaw,1,1,Health and beauty,-0.8319857914017705,0.8521652398388743,-0.16434879907363903,-0.16434879907363895,1,269.12,4.761904762,13.456,1.3548767730440159,15,2,2019
A,Yangon,1,0,Electronic accessories,-0.3848791444186164,1.5366353119986127,0.6289541243901712,0.6289541243901713,1,454.8,4.761904762,22.74,-1.264873787132184,1,3,2019
B,Mandalay,0,1,Fashion accessories,1.0610426049888984,-1.2012449766403408,-0.5983412105635886,-0.5983412105635886,0,167.54,4.761904762,8.377,-1.3813071453622374,24,2,2019
B,Mandalay,0,0,Sports and travel,0.317501230065055,0.5099302037590051,0.6022942243340846,0.6022942243340844,1,448.56,4.761904762,22.428,0.19054319074348233,19,2,2019
A,Yangon,0,0,Food and beverages,0.6720900320221342,-0.5167749044806024,-0.058563682825448785,-0.05856368282544888,0,293.88,4.761904762,14.694,-0.566273637751864,23,2,2019
C,Naypyitaw,1,1,Health and beauty,0.12378019129617161,1.5366353119986127,1.204449082331658,1.2044490823316578,2,589.5,4.761904762,29.475,0.6562766236636954,7,2,2019
A,Yangon,0,1,Food and beverages,-0.27083673952933207,0.16769516767913598,-0.07086825208210419,-0.07086825208210427,2,291.0,4.761904762,14.55,1.4130934521590424,11,1,2019
B,Mandalay,0,0,Electronic accessories,-0.6114534587681879,-1.54348001272021,-1.1454673004966753,-1.1454673004966753,0,39.48,4.761904762,1.974,-0.2751902421767308,12,2,2019
B,Mandalay,1,0,Sports and travel,-0.7878038001036041,-1.54348001272021,-1.1654195013399327,-1.1654195013399324,1,34.81,4.761904762,1.7405,0.015893153398402464,14,1,2019
C,Naypyitaw,1,0,Fashion accessories,-0.2398715832348906,0.16769516767913598,-0.049847946268651334,-0.04984794626865133,2,295.92,4.761904762,14.796,0.07410983251342891,9,1,2019
A,Yangon,0,1,Fashion accessories,-1.291176401816902,-1.2012449766403408,-1.13059927931155,-1.13059927931155,2,42.96,4.761904762,2.148,-0.21697356306170434,27,2,2019
B,Mandalay,0,0,Sports and travel,-1.2307565846570163,0.16769516767913598,-0.722497732299146,-0.7224977322991462,2,138.48,4.761904762,6.924,-1.206657108017157,24,1,2019
B,Mandalay,0,0,Home and lifestyle,-0.24817930809437486,-1.2012449766403408,-0.8945908050970903,-0.8945908050970903,1,98.2,4.761904762,4.91,-0.33340692129175725,8,1,2019
B,Mandalay,0,0,Sports and travel,0.3458230193587514,-1.2012449766403408,-0.7601804756476533,-0.7601804756476533,1,129.66,4.761904762,6.483,0.598059944548669,8,1,2019
A,Yangon,0,1,Home and lifestyle,0.2978647894880923,1.5366353119986127,1.4014076388357601,1.4014076388357597,0,635.6,4.761904762,31.78,-1.5559571827073173,16,1,2019
C,Naypyitaw,0,1,Sports and travel,0.6498102244444263,-1.2012449766403408,-0.691394515567045,-0.691394515567045,0,145.76,4.761904762,7.288,-0.5080569586368376,13,3,2019
A,Yangon,1,0,Food and beverages,0.4315436349543391,-0.8590099405604715,-0.4541043153883504,-0.4541043153883504,0,201.3,4.761904762,10.065,0.3069765489735357,15,2,2019
C,Naypyitaw,0,0,Sports and travel,0.5482294068443685,1.1944002759187435,1.3847879254995135,1.3847879254995132,0,631.71,4.761904762,31.5855,-0.1587568839466774,25,1,2019
C,Naypyitaw,0,1,Food and beverages,-0.023870736888299233,0.5099302037590051,0.3319354942781285,0.3319354942781284,2,385.28,4.761904762,19.264,-1.0320070706720772,12,3,2019
A,Yangon,0,1,Health and beauty,-0.26592762938509124,1.5366353119986127,0.7635353506348398,0.7635353506348396,0,486.3,4.761904762,24.315,1.0637933774688826,4,3,2019
C,Naypyitaw,0,0,Fashion accessories,0.6686914173068906,0.5099302037590051,0.8804287585730659,0.8804287585730656,0,513.66,4.761904762,25.683,1.4713101312740688,10,2,2019
C,Naypyitaw,1,0,Food and beverages,-0.11601095805712486,1.1944002759187435,0.7084211341727376,0.7084211341727372,0,473.4,4.761904762,23.67,0.3651932280885622,16,1,2019
A,Yangon,0,0,Home and lifestyle,1.1969871935986416,-0.1745398684007332,0.5522641875301143,0.5522641875301141,0,436.85,4.761904762,21.8425,-0.21697356306170434,29,1,2019
A,Yangon,0,0,Sports and travel,-1.081217537186299,-0.5167749044806024,-0.8520375030844904,-0.8520375030844906,2,108.16,4.761904762,5.408,-0.04232352571662398,1,1,2019
B,Mandalay,1,1,Home and lifestyle,0.24613032104493998,-0.5167749044806024,-0.2513352678463833,-0.2513352678463835,2,248.76,4.761904762,12.438,-1.5559571827073173,6,1,2019
A,Yangon,0,1,Electronic accessories,0.5251943515521621,1.1944002759187435,1.3613323403540143,1.3613323403540138,1,626.22,4.761904762,31.311,0.4816265863186156,19,2,2019
C,Naypyitaw,1,1,Home and lifestyle,1.5795201609921679,1.5366353119986127,2.851466946373552,2.851466946373552,2,975.0,4.761904762,48.75,0.598059944548669,12,1,2019
C,Naypyitaw,1,0,Fashion accessories,0.1789132744545671,0.8521652398388743,0.7506326425948747,0.7506326425948746,2,483.28,4.761904762,24.164,1.5295268103890953,7,2,2019
B,Mandalay,1,1,Food and beverages,-0.8818321405586763,-0.8590099405604715,-0.8998886057492613,-0.8998886057492614,1,96.96,4.761904762,4.848,-1.5559571827073173,27,3,2019
B,Mandalay,0,0,Fashion accessories,-1.3557500814065298,1.5366353119986127,-0.4694850269591696,-0.4694850269591696,1,197.7,4.761904762,9.885,-1.1484404289021306,27,2,2019
B,Mandalay,0,1,Health and beauty,0.9364267320966343,1.1944002759187435,1.7800722128695683,1.7800722128695678,0,724.23,4.761904762,36.2115,1.2966600939289885,6,1,2019
B,Mandalay,0,0,Home and lifestyle,1.2355048270380686,1.1944002759187435,2.0846103019717894,2.084610301971789,0,795.51,4.761904762,39.7755,-0.39162360040678423,2,3,2019
B,Mandalay,1,1,Health and beauty,0.6078939762897556,0.5099302037590051,0.83227858651664,0.83227858651664,0,502.39,4.761904762,25.1195,1.122010056583909,29,3,2019
B,Mandalay,1,0,Electronic accessories,-0.4785298610164392,-0.5167749044806024,-0.5792862178952959,-0.5792862178952959,2,172.0,4.761904762,8.6,0.3651932280885622,31,1,2019
C,Naypyitaw,0,1,Food and beverages,0.5025369201172052,-1.54348001272021,-1.019430914013573,-1.019430914013573,0,68.98,4.761904762,3.449,-1.264873787132184,21,1,2019
C,Naypyitaw,1,1,Fashion accessories,-1.5124639821649835,0.8521652398388743,-0.7802608490873341,-0.780260849087334,2,124.96,4.761904762,6.248,1.238443414813962,20,1,2019
A,Yangon,1,1,Sports and travel,-1.1318191340577035,-0.8590099405604715,-0.9847388645816142,-0.9847388645816143,2,77.1,4.761904762,3.855,-0.5080569586368376,17,1,2019
A,Yangon,0,1,Food and beverages,0.9420910899553737,0.16769516767913598,0.7525125073424191,0.752512507342419,0,483.72,4.761904762,24.186,1.238443414813962,28,2,2019
C,Naypyitaw,0,0,Home and lifestyle,0.7498805466154872,-0.5167749044806024,-0.023358943007795934,-0.023358943007796003,2,302.12,4.761904762,15.106,0.7727099818937494,19,3,2019
C,Naypyitaw,1,0,Electronic accessories,0.829181556637837,1.1944002759187435,1.6708691607167518,1.6708691607167514,2,698.67,4.761904762,34.9335,0.13232651162845588,19,2,2019
C,Naypyitaw,1,0,Health and beauty,-1.579303404898107,1.1944002759187435,-0.7815852992503768,-0.7815852992503768,2,124.65,4.761904762,6.2325,-0.566273637751864,4,2,2019
C,Naypyitaw,0,1,Fashion accessories,1.6248350238620823,0.8521652398388743,2.0593603004763605,2.059360300476361,2,789.6,4.761904762,39.48,0.8891433401238023,31,1,2019
A,Yangon,1,0,Health and beauty,-0.7549505245229163,-0.1745398684007332,-0.5519427306582839,-0.5519427306582839,1,178.4,4.761904762,8.92,-0.21697356306170434,6,2,2019
A,Yangon,0,0,Fashion accessories,0.5961876367150276,0.5099302037590051,0.8230074353753406,0.8230074353753406,2,500.22,4.761904762,25.011,-1.439523824477264,28,3,2019
A,Yangon,0,1,Electronic accessories,-1.6514295616327206,-0.8590099405604715,-1.1611043572603414,-1.1611043572603417,1,35.82,4.761904762,1.791,0.6562766236636954,19,1,2019
A,Yangon,1,1,Fashion accessories,-0.3886553829911091,-0.8590099405604715,-0.7324951948201787,-0.7324951948201787,1,136.14,4.761904762,6.807,0.13232651162845588,17,2,2019
B,Mandalay,0,0,Fashion accessories,-1.4422259447166164,0.16769516767913598,-0.8660510402934591,-0.8660510402934591,1,104.88,4.761904762,5.244,-0.5080569586368376,18,1,2019
B,Mandalay,1,0,Fashion accessories,-1.1371058680591934,0.5099302037590051,-0.5497210723202767,-0.5497210723202767,0,178.92,4.761904762,8.946,0.07410983251342891,2,2,2019
C,Naypyitaw,0,0,Sports and travel,1.3200925710619085,1.1944002759187435,2.1707422867683768,2.1707422867683763,0,815.67,4.761904762,40.7835,-1.0902237497871041,18,1,2019
B,Mandalay,1,1,Home and lifestyle,-0.43623598900451926,-0.8590099405604715,-0.7486449419695388,-0.7486449419695389,1,132.36,4.761904762,6.618,0.5398432654336426,18,3,2019
C,Naypyitaw,0,0,Food and beverages,-0.7137895240827441,0.5099302037590051,-0.214464284275225,-0.21446428427522507,0,257.39,4.761904762,12.8695,0.24875986985850929,11,1,2019
B,Mandalay,0,1,Food and beverages,-1.220938364368535,-0.5167749044806024,-0.9152693173200805,-0.9152693173200805,2,93.36,4.761904762,4.668,0.24875986985850929,4,2,2019
C,Naypyitaw,0,0,Health and beauty,-1.0260844540279035,0.8521652398388743,-0.34003070457144097,-0.340030704571441,0,228.0,4.761904762,11.4,-0.21697356306170434,6,2,2019
C,Naypyitaw,0,1,Home and lifestyle,-0.003856672454087049,-0.8590099405604715,-0.6018873190646387,-0.6018873190646387,1,166.71,4.761904762,8.3355,-0.6244903168668905,8,1,2019
B,Mandalay,1,1,Sports and travel,0.5312363332681506,1.5366353119986127,1.6654431874681568,1.6654431874681566,1,697.4,4.761904762,34.87,1.122010056583909,5,3,2019
C,Naypyitaw,1,1,Fashion accessories,1.5704571884181853,-0.5167749044806024,0.34799979302987327,0.3479997930298731,2,389.04,4.761904762,19.452,-0.10054020483165095,16,3,2019
B,Mandalay,0,0,Home and lifestyle,-0.1318711600615949,0.5099302037590051,0.2464016482648506,0.24640164826485045,0,365.26,4.761904762,18.263,1.3548767730440159,9,3,2019
A,Yangon,0,0,Fashion accessories,-1.259455997807962,-0.5167749044806024,-0.9327007904336757,-0.9327007904336758,1,89.28,4.761904762,4.464,-1.4977405035922904,1,3,2019
A,Yangon,1,1,Health and beauty,0.012381153407632225,-0.8590099405604715,-0.5963758974184283,-0.5963758974184283,2,168.0,4.761904762,8.4,-1.264873787132184,28,2,2019
A,Yangon,0,1,Fashion accessories,-1.358393448407275,-1.54348001272021,-1.2299757657385655,-1.2299757657385655,2,19.7,4.761904762,0.985,1.4713101312740688,8,2,2019
B,Mandalay,1,1,Electronic accessories,0.763097381619212,0.5099302037590051,0.9551961064867706,0.9551961064867702,2,531.16,4.761904762,26.558,1.122010056583909,24,1,2019
B,Mandalay,0,1,Food and beverages,-0.07371708604520495,-1.54348001272021,-1.0846280413943237,-1.0846280413943237,2,53.72,4.761904762,2.686,-0.33340692129175725,1,3,2019
C,Naypyitaw,0,1,Health and beauty,0.9923150629695286,1.5366353119986127,2.1871056549117767,2.1871056549117758,1,819.5,4.761904762,40.975,-0.566273637751864,10,3,2019
C,Naypyitaw,0,0,Home and lifestyle,0.9639932736758323,0.5099302037590051,1.1143010228471342,1.1143010228471342,1,568.4,4.761904762,28.42,0.6562766236636954,23,3,2019
C,Naypyitaw,1,1,Electronic accessories,0.116605338008435,1.5366353119986127,1.1963314845581698,1.1963314845581698,2,587.6,4.761904762,29.38,1.1802267356989355,29,1,2019
B,Mandalay,0,1,Electronic accessories,1.3552115897860921,0.8521652398388743,1.8153196768860291,1.815319676886029,2,732.48,4.761904762,36.624,-0.566273637751864,12,1,2019
A,Yangon,1,1,Home and lifestyle,1.4458413155259204,1.1944002759187435,2.2987867105954467,2.298786710595447,0,845.64,4.761904762,42.282,1.6459601686191492,20,3,2019
C,Naypyitaw,1,1,Home and lifestyle,-0.0023461770250899384,0.5099302037590051,0.3489824496024532,0.3489824496024531,0,389.27,4.761904762,19.4635,0.8891433401238023,23,3,2019
C,Naypyitaw,1,1,Food and beverages,1.101070733857323,-1.54348001272021,-0.9517130589031607,-0.9517130589031606,2,84.83,4.761904762,4.2415,1.0637933774688826,14,1,2019
A,Yangon,0,0,Sports and travel,0.6026072422882656,-1.2012449766403408,-0.7020755652690028,-0.7020755652690028,2,143.26,4.761904762,7.163,1.0637933774688826,12,2,2019
A,Yangon,0,1,Home and lifestyle,-0.6790481292158099,-1.2012449766403408,-0.9920874267765611,-0.9920874267765613,2,75.38,4.761904762,3.769,1.4713101312740688,20,2,2019
C,Naypyitaw,0,0,Sports and travel,-0.9063776912798798,0.8521652398388743,-0.23168213639478105,-0.23168213639478097,1,253.36,4.761904762,12.668,-0.7991403542119708,2,1,2019
C,Naypyitaw,0,0,Food and beverages,-0.6514815876366119,-1.54348001272021,-1.1499960655703054,-1.1499960655703054,0,38.42,4.761904762,1.921,0.9473600192388287,2,2,2019
B,Mandalay,0,1,Fashion accessories,0.3609279736487231,1.5366353119986127,1.4727570508448384,1.4727570508448378,1,652.3,4.761904762,32.615,-1.0320070706720772,8,1,2019
C,Naypyitaw,0,0,Home and lifestyle,-1.7046745255048699,-0.1745398684007332,-1.0891995306667615,-1.0891995306667617,1,52.65,4.761904762,2.6325,-0.6827069959819174,30,1,2019
B,Mandalay,0,0,Home and lifestyle,-1.6382127266289956,1.1944002759187435,-0.8415700743765718,-0.8415700743765718,1,110.61,4.761904762,5.5305,0.598059944548669,26,3,2019
C,Naypyitaw,0,1,Health and beauty,0.9651261452475802,0.5099302037590051,1.1151982310220985,1.1151982310220983,0,568.61,4.761904762,28.4305,1.1802267356989355,15,1,2019
B,Mandalay,0,0,Fashion accessories,-1.259455997807962,-0.5167749044806024,-0.9327007904336757,-0.9327007904336758,2,89.28,4.761904762,4.464,-1.6723905409373707,14,3,2019
A,Yangon,1,0,Food and beverages,-1.0721545646123163,-0.1745398684007332,-0.731384365651175,-0.731384365651175,1,136.4,4.761904762,6.82,0.9473600192388287,3,2,2019
A,Yangon,0,0,Electronic accessories,-1.444491687860112,1.5366353119986127,-0.5698868941575729,-0.5698868941575731,2,174.2,4.761904762,8.71,0.015893153398402464,22,2,2019
B,Mandalay,1,1,Home and lifestyle,0.664915178734398,-0.1745398684007332,0.25127220692894325,0.25127220692894325,2,366.4,4.761904762,18.32,0.8309266610087758,24,1,2019
C,Naypyitaw,0,0,Fashion accessories,1.1025812292863202,-0.8590099405604715,-0.22634161154380214,-0.22634161154380208,2,254.61,4.761904762,12.7305,0.24875986985850929,25,1,2019
A,Yangon,1,0,Fashion accessories,1.571590059989933,0.8521652398388743,2.011167404221127,2.0111674042211267,1,778.32,4.761904762,38.916,-0.44984027952181066,9,3,2019
B,Mandalay,0,0,Electronic accessories,-0.7526847813794205,0.8521652398388743,-0.09257214507648256,-0.09257214507648255,2,285.92,4.761904762,14.296,-1.206657108017157,17,2,2019
A,Yangon,1,0,Home and lifestyle,1.5425130229817376,0.16769516767913598,1.160101363969129,1.160101363969129,0,579.12,4.761904762,28.956,-1.439523824477264,11,1,2019
A,Yangon,0,1,Food and beverages,-1.3904914762734641,1.5366353119986127,-0.5087912898623743,-0.5087912898623743,2,188.5,4.761904762,9.425,-0.7991403542119708,27,2,2019
A,Yangon,1,0,Food and beverages,-0.010653901884574182,-0.5167749044806024,-0.36754508860368434,-0.36754508860368434,2,221.56,4.761904762,11.078,0.598059944548669,25,3,2019
B,Mandalay,0,0,Food and beverages,0.812943730776118,1.5366353119986127,1.984165710574578,1.9841657105745778,1,772.0,4.761904762,38.6,-0.7991403542119708,11,2,2019
B,Mandalay,1,1,Electronic accessories,0.6214884351507298,1.5366353119986127,1.7675540226188735,1.7675540226188733,1,721.3,4.761904762,36.065,-1.6141738618223438,31,1,2019
A,Yangon,0,0,Fashion accessories,0.30994875292006946,0.8521652398388743,0.8692350184854141,0.869235018485414,2,511.04,4.761904762,25.552,1.7041768477341757,20,1,2019
A,Yangon,0,0,Health and beauty,-1.6986325437888814,-0.1745398684007332,-1.0857815947621352,-1.085781594762135,2,53.45,4.761904762,2.6725,0.3651932280885622,26,3,2019
A,Yangon,0,1,Health and beauty,-0.00650003945483206,-0.5167749044806024,-0.36566522385613975,-0.3656652238561398,1,222.0,4.761904762,11.1,-0.21697356306170434,20,1,2019
B,Mandalay,1,0,Home and lifestyle,1.5024848941133133,0.8521652398388743,1.9486191771664623,1.9486191771664623,2,763.68,4.761904762,38.184,-1.3230904662472105,5,3,2019
C,Naypyitaw,1,0,Fashion accessories,0.7698946110496994,-0.8590099405604715,-0.33926166899289995,-0.3392616689929001,1,228.18,4.761904762,11.409,1.6459601686191492,5,1,2019
B,Mandalay,1,1,Sports and travel,-1.5853453866140956,0.16769516767913598,-0.9632058683824672,-0.9632058683824672,0,82.14,4.761904762,4.107,-0.39162360040678423,13,2,2019
B,Mandalay,1,0,Electronic accessories,1.5092821235438008,-0.5167749044806024,0.3203145122023985,0.3203145122023983,0,382.56,4.761904762,19.128,0.5398432654336426,16,3,2019
